Code,Content,Time
22811-02-02-4-B,"Personen in Bedarfsgemeinschaften nach Geschlecht, Nationalität, Alter und Erwerbsfähigkeit des Leistungsberechtigten - Stichtag 31.12. - regionale Ebenen",31.12.2010 - 31.12.2022
22922-01-01-4,"Leistungsbezüge von Elterngeld nach Geschlecht,
Erwerbstätigkeit vor der Geburt, Rechtslage und
Inanspruchnahme von Elterngeld Plus - regionale Tiefe:
Kreise und krfr. Städte",2017 - 2022
22922-01-01-4-B,"Leistungsbezüge von Elterngeld nach Geschlecht,
Erwerbstätigkeit vor der Geburt, Rechtslage und
Inanspruchnahme von Elterngeld Plus - regionale Tiefe:
regionale Ebenen",2017 - 2022
23111-01-02-4,Grunddaten der Krankenhäuser - Stichtag 31.12. - regionale Tiefe: Kreise und krfr. Städte (bis 2003),31.12.1995 - 31.12.2003
23111-01-02-4-B,Grunddaten der Krankenhäuser - Stichtag 31.12. - regionale Ebenen (bis 2003),31.12.1995 - 31.12.2003
23111-01-04-4,"Krankenhäuser nach Fachabteilungen - Stichtag 31.12. -
regionale Tiefe: Kreise und krfr. Städte (ab 2004 bis 2017)",31.12.2004 - 31.12.2021
23111-01-04-4-B,"Krankenhäuser nach Fachabteilungen - Stichtag 31.12. -
regionale Ebenen (ab 2004 bis 2017)",31.12.2004 - 31.12.2021
23111-01-05-4,"Krankenhäuser nach Fachabteilungen - Stichtag 31.12. -
regionale Tiefe: Kreise und krfr. Städte (ab 2018)",31.12.2004 - 31.12.2021
23111-01-05-4-B,"Krankenhäuser nach Fachabteilungen - Stichtag 31.12. -
regionale Ebenen (ab 2018)",31.12.2004 - 31.12.2021
23112-01-02-4,Grunddaten der Vorsorge- oder Rehabilitationseinrichtungen - Stichtag 31.12. - regionale Tiefe: Kreise und krfr. Städte (bis 2003),31.12.1995 - 31.12.2003
23112-01-02-4-B,Grunddaten der Vorsorge- oder Rehabilitationseinrichtungen - Stichtag 31.12. - regionale Ebenen (bis 2003),31.12.1995 - 31.12.2003
23112-01-04-4,"Vorsorge- oder Rehabilitationseinrichtungen nach
Fachabteilungen - Stichtag 31.12. - regionale Tiefe: Kreise
und krfr. Städte (ab 2004 bis 2017)",31.12.2004 - 31.12.2021
23112-01-04-4-B,"Vorsorge- oder Rehabilitationseinrichtungen nach
Fachabteilungen - Stichtag 31.12. - regionale Ebenen (ab
2004 bis 2017)",31.12.2004 - 31.12.2021
23112-01-05-4,"Vorsorge- oder Rehabilitationseinrichtungen nach
Fachabteilungen - Stichtag 31.12. - regionale Tiefe: Kreise
und krfr. Städte (ab 2018)",31.12.2004 - 31.12.2021
23112-01-05-4-B,"Vorsorge- oder Rehabilitationseinrichtungen nach
Fachabteilungen - Stichtag 31.12. - regionale Ebenen (ab
 2018)",31.12.2004 - 31.12.2021
23131-01-01-4,"Vollstationär behandelte Patienten nach Alter und
Hauptdiagnose nach Wohnsitz - Jahr - regionale Tiefe:
Kreise und krfr. Städte",2016 - 2021
23131-01-01-4-B,"Vollstationär behandelte Patienten nach Alter und
Hauptdiagnose nach Wohnsitz - Jahr - regionale Ebenen",2016 - 2021
23131-02-01-4,"Vollstationär behandelte Patienten nach Fachabteilungen und
Hauptdiagnose nach Wohnsitz - Jahr - regionale Tiefe:
Kreise und krfr. Städte (2016-2017)",2016 - 2017
23131-02-01-4-B,"Vollstationär behandelte Patienten nach Fachabteilungen und
Hauptdiagnose nach Wohnsitz - Jahr - regionale Ebenen (2016-2017)",2016 - 2017
23131-02-02-4,"Vollstationär behandelte Patienten nach Fachabteilungen und
Hauptdiagnose nach Wohnsitz - Jahr - regionale Tiefe:
Kreise und krfr. Städte (ab 2018)",2018 - 2021
23131-02-02-4-B,"Vollstationär behandelte Patienten nach Fachabteilungen und
Hauptdiagnose nach Wohnsitz - Jahr - regionale Ebenen (ab
2018)",2018 - 2021
23211-01-02-4,"Gestorbene nach Geschlecht und ausgewählten Todesursachen -
Jahr - regionale Tiefe: Kreise und krfr. Städte (bis 2019)",2016 - 2019
23211-01-02-4-B,"Gestorbene nach Geschlecht und ausgewählten Todesursachen -
Jahr - regionale Ebenen (bis 2019)",2016 - 2019
23211-01-04-4,"Gestorbene nach Geschlecht und Todesursachen -
Jahr - regionale Tiefe: Kreise und krfr. Städte (ab 2020)",2020 - 2021
23211-01-04-4-B,"Gestorbene nach Geschlecht und Todesursachen -
Jahr - regionale Ebenen (ab 2020)",2020 - 2021
23211-02-02-4,"Gestorbene nach Altersgruppen und ausgewählten Todesursachen
- Jahr - regionale Tiefe: Kreise und krfr. Städte (bis 2017)",2016 - 2017
23211-02-02-4-B,"Gestorbene nach Altersgruppen und ausgewählten Todesursachen
- Jahr - regionale Ebenen (bis 2017)",2016 - 2017
31111-01-02-4,Genehmigungen zur Errichtung neuer Wohngebäude und Wohnungen in Wohngebäuden nach Zahl der Wohnungen - Jahressumme - regionale Tiefe: Kreise und krfr. Städte,1995 - 2021
31111-01-02-5,"Genehmigungen zur Errichtung neuer Wohngebäude und Wohnungen
in Wohngebäuden nach Zahl der Wohnungen - Jahressumme -
regionale Tiefe: Gemeinden",2008 - 2021
31111-01-02-5-B,Genehmigungen zur Errichtung neuer Wohngebäude und Wohnungen in Wohngebäuden nach Zahl der Wohnungen - Jahressumme - regionale Ebenen,2008 - 2021
31111-02-02-4,"Genehmigungen zur Errichtung neuer Nichtwohngebäude -
Jahressumme - regionale Tiefe: Kreise und krfr. Städte",1995 - 2021
31111-02-02-5,"Genehmigungen zur Errichtung neuer Nichtwohngebäude -
Jahressumme - regionale Tiefe: Gemeinden",2008 - 2021
31111-02-02-5-B,Genehmigungen zur Errichtung neuer Nichtwohngebäude - Jahressumme - regionale Ebenen,2008 - 2021
31111-03-02-4,"Genehmigungen für Wohnungen in Wohn- und Nichtwohngebäuden
nach Zahl der Räume - Jahressumme - regionale Tiefe: Kreise
und krfr. Städte",1995 - 2021
31111-03-02-5,"Genehmigungen für Wohnungen in Wohn- und Nichtwohngebäuden
nach Zahl der Räume - Jahressumme - regionale Tiefe:
Gemeinden",2008 - 2021
31111-03-02-5-B,Genehmigungen für Wohnungen in Wohn- und Nichtwohngebäuden nach Zahl der Räume  - Jahressumme - regionale Ebenen,2008 - 2021
31111-04-01-4,"Genehmigungen zur Errichtung neuer Nichtwohngebäude nach
Gebäudearten  - Jahressumme - regionale Tiefe: Kreise und
krfr. Städte",2015 - 2021
31111-04-01-4-B,Genehmigungen zur Errichtung neuer Nichtwohngebäude nach Gebäudearten  - Jahressumme - regionale Ebenen,2015 - 2021
31111-05-01-4,Genehmigungen zur Errichtung neuer Wohngebäude und Nichtwohngebäude sowie Wohnungen in Wohngebäuden nach Zahl der Wohnungen und vorwiegender Art der Beheizung - Jahressumme - regionale Tiefe: Kreise und krfr. Städte,2016 - 2021
31111-05-01-4-B,Genehmigungen zur Errichtung neuer Wohngebäude und Nichtwohngebäude sowie Wohnungen in Wohngebäuden nach Zahl der Wohnungen und vorwiegender Art der Beheizung - Jahressumme - regionale Ebenen,2016 - 2021
31111-06-01-4,Genehmigungen zur Errichtung neuer Wohngebäude und Nichtwohngebäude sowie Wohnungen in Wohngebäuden nach Zahl der Wohnungen und primär verwendeter Heizenergie - Jahressumme - regionale Tiefe: Kreise und krfr. Städte,2016 - 2021
31111-06-01-4-B,Genehmigungen zur Errichtung neuer Wohngebäude und Nichtwohngebäude sowie Wohnungen in Wohngebäuden nach Zahl der Wohnungen und primär verwendeter Heizenergie - Jahressumme - regionale Ebenen,2016 - 2021
31121-01-02-4,"Fertigstellungen neuer Wohngebäude und Wohnungen in
Wohngebäuden nach Zahl der Wohnungen - Jahressumme -
regionale Tiefe: Kreise und krfr. Städte",1995 - 2021
31121-01-02-5,"Fertigstellungen neuer Wohngebäude und Wohnungen in
Wohngebäuden nach Zahl der Wohnungen - Jahressumme -
regionale Tiefe: Gemeinden",2008 - 2021
31121-01-02-5-B,"Fertigstellungen neuer Wohngebäude und Wohnungen in
Wohngebäuden nach Zahl der Wohnungen - Jahressumme -
regionale Ebenen",2008 - 2021
31121-02-02-4,"Fertigstellungen neuer Nichtwohngebäude - Jahressumme -
regionale Tiefe: Kreise und krfr. Städte",1995 - 2021
31121-02-02-5,"Fertigstellungen neuer Nichtwohngebäude - Jahressumme -
regionale Tiefe: Gemeinden",2008 - 2021
31121-02-02-5-B,"Fertigstellungen neuer Nichtwohngebäude - Jahressumme -
regionale Ebenen",2008 - 2021
31121-03-02-4,"Fertigstellungen von Wohnungen in Wohn- und Nichtwohngebäuden
nach Zahl der Räume - Jahressumme - regionale Tiefe: Kreise
und krfr. Städte",1995 - 2021
31121-03-02-5,"Fertigstellungen von Wohnungen in Wohn- und Nichtwohngebäuden
nach Zahl der Räume - Jahressumme - regionale Tiefe:
Gemeinden",2008 - 2021
31121-03-02-5-B,"Fertigstellungen von Wohnungen in Wohn- und Nichtwohngebäuden
nach Zahl der Räume - Jahressumme - regionale Ebenen",2008 - 2021
31121-04-01-4,"Fertigstellungen neuer Nichtwohngebäude nach Gebäudearten -
Jahressumme - regionale Tiefe: Kreise und krfr. Städte",2015 - 2021
31121-04-01-4-B,"Fertigstellungen neuer Nichtwohngebäude nach Gebäudearten -
Jahressumme - regionale Ebenen",2015 - 2021
31121-05-01-4,"Fertigstellungen neuer Wohngebäude und Nichtwohngebäude
sowie Wohnungen in Wohngebäuden nach Zahl der Wohnungen und
vorwiegender Art der Beheizung - Jahressumme - regionale
Tiefe: Kreise und krfr. Städte",2016 - 2021
31121-05-01-4-B,"Fertigstellungen neuer Wohngebäude und Nichtwohngebäude
sowie Wohnungen in Wohngebäuden nach Zahl der Wohnungen und
vorwiegender Art der Beheizung - Jahressumme - regionale
Ebenen",2016 - 2021
31121-06-01-4,"Fertigstellungen neuer Wohngebäude und Nichtwohngebäude
sowie Wohnungen in Wohngebäuden nach Zahl der Wohnungen und
primär verwendeter Heizenergie - Jahressumme - regionale
Tiefe: Kreise und krfr. Städte",2016 - 2021
31121-06-01-4-B,"Fertigstellungen neuer Wohngebäude und Nichtwohngebäude
sowie Wohnungen in Wohngebäuden nach Zahl der Wohnungen und
primär verwendeter Heizenergie - Jahressumme - regionale
Ebenen",2016 - 2021
31211-01-01-4,"Gebäude mit Wohnraum und Wohnungen nach Gebäudearten
- Stichtag 09.05.2011
regionale Tiefe: Kreise und krfr. Städte",09.05.2011 - 09.05.2011
31211-01-01-5,"Gebäude mit Wohnraum und Wohnungen nach Gebäudearten
- Stichtag 09.05.2011
regionale Tiefe: Gemeinden",09.05.2011 - 09.05.2011
31211-01-01-5-B,"Gebäude mit Wohnraum und Wohnungen nach Gebäudearten
- Stichtag 09.05.2011
regionale Ebenen",09.05.2011 - 09.05.2011
31211-02-01-4,"Gebäude mit Wohnraum nach Anzahl der Wohnungen
- Stichtag 09.05.2011
regionale Tiefe: Kreise und krfr. Städte",09.05.2011 - 09.05.2011
31211-02-01-5,"Gebäude mit Wohnraum nach Anzahl der Wohnungen
- Stichtag 09.05.2011
regionale Tiefe: Gemeinden",09.05.2011 - 09.05.2011
31211-02-01-5-B,"Gebäude mit Wohnraum nach Anzahl der Wohnungen
- Stichtag 09.05.2011
regionale Ebenen",09.05.2011 - 09.05.2011
31211-03-01-4,"Gebäude mit Wohnraum nach Baujahr
- Stichtag 09.05.2011
regionale Tiefe: Kreise und krfr. Städte",09.05.2011 - 09.05.2011
31211-03-01-5,"Gebäude mit Wohnraum nach Baujahr
- Stichtag 09.05.2011
regionale Tiefe: Gemeinden",09.05.2011 - 09.05.2011
31211-03-01-5-B,"Gebäude mit Wohnraum nach Baujahr
- Stichtag 09.05.2011
regionale Ebenen",09.05.2011 - 09.05.2011
31211-04-01-4,"Gebäude mit Wohnraum nach Heizungsart
- Stichtag 09.05.2011
regionale Tiefe: Kreise und krfr. Städte",09.05.2011 - 09.05.2011
31211-04-01-5,"Gebäude mit Wohnraum nach Heizungsart
- Stichtag 09.05.2011
regionale Tiefe: Gemeinden",09.05.2011 - 09.05.2011
31211-04-01-5-B,"Gebäude mit Wohnraum nach Heizungsart
- Stichtag 09.05.2011
regionale Ebenen",09.05.2011 - 09.05.2011
31211-05-01-4,"Wohngebäude nach Anzahl der Wohnungen
- Stichtag 09.05.2011
regionale Tiefe: Kreise und krfr. Städte",09.05.2011 - 09.05.2011
31211-05-01-5,"Wohngebäude nach Anzahl der Wohnungen
- Stichtag 09.05.2011
regionale Tiefe: Gemeinden",09.05.2011 - 09.05.2011
31211-05-01-5-B,"Wohngebäude nach Anzahl der Wohnungen
- Stichtag 09.05.2011
regionale Ebenen",09.05.2011 - 09.05.2011
31211-06-01-4,"Wohngebäude nach Baujahr
- Stichtag 09.05.2011
regionale Tiefe: Kreise und krfr. Städte",09.05.2011 - 09.05.2011
31211-06-01-5,"Wohngebäude nach Baujahr
- Stichtag 09.05.2011
regionale Tiefe: Gemeinden",09.05.2011 - 09.05.2011
31211-06-01-5-B,"Wohngebäude nach Baujahr
- Stichtag 09.05.2011
regionale Ebenen",09.05.2011 - 09.05.2011
31211-07-01-4,"Wohngebäude nach Heizungsart
- Stichtag 09.05.2011
regionale Tiefe: Kreise und krfr. Städte",09.05.2011 - 09.05.2011
31211-07-01-5,"Wohngebäude nach Heizungsart
- Stichtag 09.05.2011
regionale Tiefe: Gemeinden",09.05.2011 - 09.05.2011
31211-07-01-5-B,"Wohngebäude nach Heizungsart
- Stichtag 09.05.2011
regionale Ebenen",09.05.2011 - 09.05.2011
31211-08-01-4,"Wohnungen in Gebäuden mit Wohnraum nach Art der
Wohnungsnutzung - Stichtag 09.05.2011
regionale Tiefe: Kreise und krfr. Städte",09.05.2011 - 09.05.2011
31211-08-01-5,"Wohnungen in Gebäuden mit Wohnraum nach Art der
Wohnungsnutzung - Stichtag 09.05.2011
regionale Tiefe: Gemeinden",09.05.2011 - 09.05.2011
31211-08-01-5-B,"Wohnungen in Gebäuden mit Wohnraum nach Art der
Wohnungsnutzung - Stichtag 09.05.2011
regionale Ebenen",09.05.2011 - 09.05.2011
31211-09-01-4,"Wohnungen in Gebäuden mit Wohnraum nach Anzahl der
Räume - Stichtag 09.05.2011
regionale Tiefe: Kreise und krfr. Städte",09.05.2011 - 09.05.2011
31211-09-01-5,"Wohnungen in Gebäuden mit Wohnraum nach Anzahl der
Räume - Stichtag 09.05.2011
regionale Tiefe: Gemeinden",09.05.2011 - 09.05.2011
31211-09-01-5-B,"Wohnungen in Gebäuden mit Wohnraum nach Anzahl der
Räume - Stichtag 09.05.2011
regionale Ebenen",09.05.2011 - 09.05.2011
31211-10-01-4,"Wohnungen in Gebäuden mit Wohnraum nach Größenklassen
der Wohnfläche - Stichtag 09.05.2011
regionale Tiefe: Kreise und krfr. Städte",09.05.2011 - 09.05.2011
31211-10-01-5,"Wohnungen in Gebäuden mit Wohnraum nach Größenklassen
der Wohnfläche - Stichtag 09.05.2011
regionale Tiefe: Gemeinden",09.05.2011 - 09.05.2011
31211-10-01-5-B,"Wohnungen in Gebäuden mit Wohnraum nach Größenklassen
der Wohnfläche - Stichtag 09.05.2011
regionale Ebenen",09.05.2011 - 09.05.2011
31211-11-01-4,"Wohnungen in Wohngebäuden nach Art der
Wohnungsnutzung - Stichtag 09.05.2011
regionale Tiefe: Kreise und krfr. Städte",09.05.2011 - 09.05.2011
31211-11-01-5,"Wohnungen in Wohngebäuden nach Art der
Wohnungsnutzung - Stichtag 09.05.2011
regionale Tiefe: Gemeinden",09.05.2011 - 09.05.2011
31211-11-01-5-B,"Wohnungen in Wohngebäuden nach Art der
Wohnungsnutzung - Stichtag 09.05.2011
regionale Ebenen",09.05.2011 - 09.05.2011
31211-12-01-4,"Wohnungen in Wohngebäuden nach Anzahl der
Räume - Stichtag 09.05.2011
regionale Tiefe: Kreise und krfr. Städte",09.05.2011 - 09.05.2011
31211-12-01-5,"Wohnungen in Wohngebäuden nach Anzahl der
Räume - Stichtag 09.05.2011
regionale Tiefe: Gemeinden",09.05.2011 - 09.05.2011
31211-12-01-5-B,"Wohnungen in Wohngebäuden nach Anzahl der
Räume - Stichtag 09.05.2011
regionale Ebenen",09.05.2011 - 09.05.2011
31211-13-01-4,"Wohnungen in Wohngebäuden nach Größenklassen
der Wohnfläche - Stichtag 09.05.2011
regionale Tiefe: Kreise und krfr. Städte",09.05.2011 - 09.05.2011
31211-13-01-5,"Wohnungen in Wohngebäuden nach Größenklassen
der Wohnfläche - Stichtag 09.05.2011
regionale Tiefe: Gemeinden",09.05.2011 - 09.05.2011
31211-13-01-5-B,"Wohnungen in Wohngebäuden nach Größenklassen
der Wohnfläche - Stichtag 09.05.2011
regionale Ebenen",09.05.2011 - 09.05.2011
31231-01-02-4,Wohngebäude- und Wohnungsbestand - Stichtag 31.12. - regionale Tiefe: Kreise und krfr. Städte (bis 2010),31.12.1995 - 31.12.2010
31231-01-02-5,"Wohngebäude- und Wohnungsbestand - Stichtag 31.12. -
regionale Tiefe: Gemeinden (bis
2010)",31.12.2008 - 31.12.2010
31231-01-02-5-B,Wohngebäude- und Wohnungsbestand - Stichtag 31.12. - regionale Ebenen (bis 2010),31.12.2008 - 31.12.2010
31231-02-01-4,"Bestand an Wohngebäuden und Wohnungen in Wohn- und
Nichtwohngebäuden - Stichtag 31.12. - regionale Tiefe:
Kreise und krfr. Städte",31.12.2011 - 31.12.2021
31231-02-01-5,"Bestand an Wohngebäuden und Wohnungen in Wohn- und
Nichtwohngebäuden - Stichtag 31.12. - regionale Tiefe:
Gemeinden",31.12.2011 - 31.12.2021
31231-02-01-5-B,"Bestand an Wohngebäuden und Wohnungen in Wohn- und
Nichtwohngebäuden - Stichtag 31.12. - regionale Ebenen",31.12.2011 - 31.12.2021
32111-01-01-4,"Entsorgungs- und Behandlungsanlagen, Abfallmengen (bis 2003) - Jahressumme - regionale Tiefe: Kreise und krfr. Städte",2001 - 2003
32111-01-01-4-B,"Entsorgungs- und Behandlungsanlagen, Abfallmengen (bis 2003) - Jahressumme - regionale Ebenen",2001 - 2003
32111-01-02-4,"Entsorgungs- und Behandlungsanlagen, Abfallmengen (ab 2004) - Jahressumme - regionale Tiefe: Kreise und krfr. Städte",2004 - 2021
32111-01-02-4-B,"Entsorgungs- und Behandlungsanlagen, Abfallmengen (ab 2004) - Jahressumme - regionale Ebenen",2004 - 2021
32111-01-03-4,"Entsorgungs- und Behandlungsanlagen, Abfallmengen (ab 2018) - Jahressumme - regionale Tiefe: Kreise und krfr. Städte",2004 - 2021
32111-01-03-4-B,"Entsorgungs- und Behandlungsanlagen, Abfallmengen (ab 2018) - Jahressumme - regionale Ebenen",2004 - 2021
32111-02-01-4,Art der Entsorgungs- und Behandlungsanlagen  (bis 2003) - Jahressumme - regionale Tiefe: Kreise und krfr. Städte,2001 - 2003
32111-02-01-4-B,Art der Entsorgungs- und Behandlungsanlagen  (bis 2003) - Jahressumme - regionale Ebenen,2001 - 2003
32111-02-02-4,Art der Entsorgungs- und Behandlungsanlagen (2004 bis 2006) - Jahressumme - regionale Tiefe: Kreise und krfr. Städte,2004 - 2006
32111-02-02-4-B,Art der Entsorgungs- und Behandlungsanlagen (2004 bis 2006) - Jahressumme - regionale Ebenen,2004 - 2006
32111-02-03-4,"Art der Entsorgungs- und Behandlungsanlagen (ab 2007) -
Jahressumme - regionale Tiefe: Kreise und krfr. Städte",2004 - 2021
32111-02-03-4-B,"Art der Entsorgungs- und Behandlungsanlagen (ab 2007) -
Jahressumme - regionale Ebenen",2004 - 2021
32121-01-02-4,"Haushaltsabfälle - Jahr - regionale Tiefe: Kreise und krfr.
Städte",2004 - 2021
32121-01-02-4-B,Haushaltsabfälle - Jahr - regionale Ebenen,2004 - 2021
32151-01-01-4,"Primär nachgewiesene Abfallmengen - Jahressumme - regionale
Tiefe: Kreise und krfr. Städte",2001 - 2021
32151-01-01-4-B,"Primär nachgewiesene Abfallmengen - Jahressumme - regionale
Ebenen",2001 - 2021
32211-01-01-4,Wassergewinnung - Jahressumme - regionale Tiefe: Kreise und krfr. Städte (bis 2010),1998 - 2019
32211-01-01-4-B,Wassergewinnung - Jahressumme - regionale Ebenen (bis 2010),1998 - 2019
32211-01-02-4,Wassergewinnung - Jahressumme - regionale Tiefe: Kreise und krfr. Städte (ab 2013),1998 - 2019
32211-01-02-4-B,Wassergewinnung - Jahressumme - regionale Ebenen (ab 2013),1998 - 2019
32211-02-02-4,"Anschlussgrad, Wasserabgabe - Stichtag/Jahressumme -
regionale Tiefe: Kreise und krfr. Städte",1998 - 2019
32211-02-02-4-B,"Anschlussgrad, Wasserabgabe - Stichtag/Jahressumme -
regionale Ebenen",1998 - 2019
32212-01-01-4,Anschlussgrad an die öffentliche Kanalisation - Stichtage - regionale Tiefe: Kreise und krfr. Städte,31.12.1998 - 30.06.2019
32212-01-01-4-B,Anschlussgrad an die öffentliche Kanalisation - Stichtage - regionale Ebenen,31.12.1998 - 30.06.2019
32213-01-01a-4,"Länge des Kanalnetzes, Abwasserbehandlungsanlagen -
Stichtag/Jahressumme - regionale Tiefe: Kreise und krfr.
Städte",1998 - 2019
32213-01-01a-4B,"Länge des Kanalnetzes, Abwasserbehandlungsanlagen -
Stichtag/Jahressumme - regionale Ebenen",1998 - 2019
32213-01-01b-4,Angeschlossene Einwohnerwerte (EW-Werte) - Stichtag - regionale Tiefe: Kreise u. krfr. Städte,1998 - 2016
32213-01-01b-4B,Angeschlossene Einwohnerwerte (EW-Werte) - Stichtag - regionale Ebenen,1998 - 2016
32213-01-01c-4,Jahresabwassermenge - Jahressumme - regionale Tiefe: Kreise und krfr. Städte,1998 - 2019
32213-01-01c-4B,Jahresabwassermenge - Jahressumme - regionale Ebenen,1998 - 2019
32213-02-01-4,Trockenmasse des aus Abwasserbehandlungsanlagen entsorgten Klärschlamms - Jahressumme - regionale Tiefe: Kreise und krfr. Städte,1998 - 2004
32213-02-01-4-B,Trockenmasse des aus Abwasserbehandlungsanlagen entsorgten Klärschlamms - Jahressumme - regionale Ebenen,1998 - 2004
32214-01-01-4,"Klärschlamm, Entsorgungsarten des Klärschlamms - Jahressumme - regionale Tiefe: Kreise und krfr. Städte (bis 2012)",2007 - 2012
32214-01-01-4-B,"Klärschlamm, Entsorgungsarten des Klärschlamms - Jahressumme - regionale Ebenen (bis 2012)",2007 - 2012
32214-01-02-4,Trockenmasse des direkt entsorgten Klärschlamms - Jahressumme - regionale Tiefe: Kreise und krfr. Städte,2013 - 2021
32214-01-02-4-B,Trockenmasse des direkt entsorgten Klärschlamms - Jahressumme - regionale Ebenen,2013 - 2021
32221-01-03-4,"Wassergewinnung und -bezug - 31.12. / Jahressumme -
regionale Tiefe: Kreise und krfr. Städte",2007 - 2019
32221-01-03-4-B,"Wassergewinnung und -bezug - 31.12. / Jahressumme -
regionale Ebenen",2007 - 2019
32221-02-01-4,"Wassereinsatz und ungenutztes Wasser - Jahressumme -
regionale Tiefe: Kreise und krfr. Städte",2007 - 2019
32221-02-01-4-B,"Wassereinsatz und ungenutztes Wasser - Jahressumme -
regionale Ebenen",2007 - 2019
32221-03-01-4,"Abwasserverbleib - Jahressumme - regionale Tiefe: Kreise und
krfr. Städte",2007 - 2019
32221-03-01-4-B,Abwasserverbleib - Jahressumme - regionale Ebenen,2007 - 2019
32231-01-02a-4,"Wasseraufkommen im Verarbeitenden Gewerbe, Bergbau und
Gewinnung von Steinen und Erden - Jahressumme -
regionale Tiefe: Kreise und krfr. Städte",1998 - 2004
32231-01-02a-4B,"Wasseraufkommen im Verarbeitenden Gewerbe, Bergbau und
Gewinnung von Steinen und Erden - Jahressumme -
regionale Ebenen",1998 - 2004
32231-01-02b-4,"Wasseraufkommen im Verarbeitenden Gewerbe, Bergbau und
Gewinnung von Steinen und Erden - Stichtag: 31.12. -
regionale Tiefe: Kreise und krfr. Städte",31.12.1998 - 31.12.2004
32231-01-02b-4B,"Wasseraufkommen im Verarbeitenden Gewerbe, Bergbau und
Gewinnung von Steinen und Erden - Stichtag: 31.12. -
regionale Ebenen",31.12.1998 - 31.12.2004
32231-02-01-4,"Wasserverwendung und -nutzung im Verarbeitenden Gewerbe,
Bergbau und Gewinnung von Steinen und Erden - Jahressumme -
regionale Tiefe: Kreise und krfr. Städte",1998 - 2004
32231-02-01-4-B,"Wasserverwendung und -nutzung im Verarbeitenden Gewerbe,
Bergbau und Gewinnung von Steinen und Erden - Jahressumme -
regionale Ebenen",1998 - 2004
32231-03-01-4,"Abwasserverbleib im Verarbeitenden Gewerbe, Bergbau und
Gewinnung von Steinen und Erden - Jahressumme -
regionale Tiefe: Kreise und krfr. Städte",1998 - 2004
32231-03-01-4-B,"Abwasserverbleib im Verarbeitenden Gewerbe, Bergbau und
Gewinnung von Steinen und Erden - Jahressumme -
regionale Ebenen",1998 - 2004
32271-01-01-4,"Entgelt für die Trinkwasserversorgung privater Haushalte -
Stichtag 01.01. - regionale Tiefe: Kreise und krfr. Städte",01.01.2008 - 01.01.2022
32271-01-01-5,"Entgelt für die Trinkwasserversorgung privater Haushalte -
Stichtag 01.01. - regionale Tiefe: Gemeinden",01.01.2008 - 01.01.2022
32271-01-01-5-B,"Entgelt für die Trinkwasserversorgung privater Haushalte -
Stichtag 01.01. - regionale Ebenen",01.01.2008 - 01.01.2022
33111-01-01-4,Bodenfläche nach Art der tatsächlichen Nutzung - Stichtag 31.12. - Kreise und kreisfr. Städte (bis 2015),31.12.1996 - 31.12.2015
33111-01-01-5,"Bodenfläche nach Art der tatsächlichen Nutzung - Stichtag
31.12. - regionale Tiefe: Gemeinden
(bis 2015)",31.12.2004 - 31.12.2015
33111-01-01-5-B,Bodenfläche nach Art der tatsächlichen Nutzung - Stichtag 31.12. - regionale Ebenen (bis 2015),31.12.2004 - 31.12.2015
33111-01-02-4,"Bodenfläche nach Art der tatsächlichen Nutzung - Stichtag
31.12. - Kreise und kreisfr. Städte (ab 2016)",31.12.2016 - 31.12.2022
33111-01-02-5,"Bodenfläche nach Art der tatsächlichen Nutzung - Stichtag
31.12. - regionale Tiefe: Gemeinden
(ab 2016)",31.12.2016 - 31.12.2022
33111-01-02-5-B,"Bodenfläche nach Art der tatsächlichen Nutzung - Stichtag
31.12. - regionale Ebenen (ab 2016)",31.12.2016 - 31.12.2022
33111-02-01-4,"Siedlungsfläche nach Art der tatsächlichen Nutzung -
Stichtag 31.12. - Kreise und kreisfr. Städte (ab 2016)",31.12.2016 - 31.12.2022
33111-02-01-5,"Siedlungsfläche nach Art der tatsächlichen Nutzung -
Stichtag 31.12. - regionale Tiefe: Gemeinden (ab 2016)",31.12.2016 - 31.12.2022
33111-02-01-5-B,"Siedlungsfläche nach Art der tatsächlichen Nutzung -
Stichtag 31.12. - regionale Ebenen (ab 2016)",31.12.2016 - 31.12.2022
33111-03-01-4,"Verkehrsfläche nach Art der tatsächlichen Nutzung - Stichtag
31.12. - Kreise und kreisfr. Städte (ab 2016)",31.12.2016 - 31.12.2022
33111-03-01-5,"Verkehrsfläche nach Art der tatsächlichen Nutzung - Stichtag
31.12. - regionale Tiefe: Gemeinden
(ab 2016)",31.12.2016 - 31.12.2022
33111-03-01-5-B,"Verkehrsfläche nach Art der tatsächlichen Nutzung - Stichtag
31.12. - regionale Ebenen (ab 2016)",31.12.2016 - 31.12.2022
41120-01-02-4,"Landwirtschaftliche Betriebe und landwirtschaftlich
genutzte Fläche (LF) n. Kulturarten - Erhebungsjahr -
regionale Tiefe: Kreise und krfr. Städte",1999 - 2007
41120-01-02-4-B,"Landwirtschaftliche Betriebe und landwirtschaftlich
genutzte Fläche (LF) n. Kulturarten - Erhebungsjahr -
regionale Ebenen",1999 - 2007
41120-02-02-4,"Landwirtschaftliche Betriebe mit Ackerland und deren
Ackerfläche nach Fruchtarten - Erhebungsjahr -
regionale Tiefe: Kreise und krfr. Städte",1999 - 2007
