Code,Content,Time
2000S-3106,"Personen: Beruf (Hauptgruppen ISCO-08) - Familienstand -
Alter (10er-Jahresgruppen)/Wirtschaftszweige (Abschnitte)",09.05.2011 - 09.05.2011
2000S-3107,"Personen: Beruf (Hauptgruppen ISCO-08) - Religion -
Staatsangehörigkeit (Ausgewählte Länder)",09.05.2011 - 09.05.2011
2000S-3108,"Personen: Beruf (Hauptgruppen ISCO-08) - Stellung im Beruf -
Höchster beruflicher Abschluss
(ausf.)/Religion/Staatsangehörigkeit (Ausgew. Länder)",09.05.2011 - 09.05.2011
2000S-3109,"Personen: Beruf (Hauptgruppen ISCO-08) - Wirtschaftszweige
(Abschnitte) - Alter (10er-Jahresgruppen)",09.05.2011 - 09.05.2011
2000S-3110,"Personen: Beruf (Hauptgruppen ISCO-08) - Geschlecht/Höchster
Schulabschluss - Typ der Kernfamilie (nach Lebensform)",09.05.2011 - 09.05.2011
2000S-3111,"Personen: Beruf (Hauptgruppen KldB 2010) - Alter
(10er-Jahresgruppen) - Geschlecht",09.05.2011 - 09.05.2011
2000S-3112,"Personen: Beruf (Hauptgruppen KldB 2010) -
Migrationshintergrund und -erfahrung/Wirtschaftszweige
(Abschnitte) - Geschlecht",09.05.2011 - 09.05.2011
2000S-3113,"Personen: Beruf (Hauptgruppen KldB 2010) -
Migrationshintergrund und -erfahrung - Wirtschaftszweige
(Abschnitte)",09.05.2011 - 09.05.2011
2000S-3114,"Personen: Stellung im Beruf - Alter
(10er-Jahresgruppen)/Familienstand (ausführlich) -
Migrationshintergrund und -erfahrung",09.05.2011 - 09.05.2011
2000S-3115,"Personen: Stellung im Beruf - Alter
(10er-Jahresgruppen)/Staatsangehörigkeit (Ausgewählte
Länder) - Geschlecht",09.05.2011 - 09.05.2011
2000S-3116,"Personen: Stellung im Beruf - Migrationshintergrund -
Erwerbsstatus",09.05.2011 - 09.05.2011
2000S-3117,"Personen: Stellung im Beruf - Alter (11
Altersklassen)/Migrationshintergrund und -erfahrung/Religion
(ausführlich) - Geschlecht",09.05.2011 - 09.05.2011
2000S-3118,"Personen: Stellung im Beruf - Alter (11 Altersklassen) -
Migrationshintergrund und -erfahrung",09.05.2011 - 09.05.2011
2000S-3119,"Personen: Stellung im Beruf -
Erwerbsstatus/Migrationshintergrund - Staatsangehörigkeit
(Ausgewählte Länder)",09.05.2011 - 09.05.2011
2000S-3120,"Personen: Stellung im Beruf - Höchster beruflicher Abschluss
(ausführlich)/Höchster Schulabschluss - Geschlecht",09.05.2011 - 09.05.2011
2000S-3121,"Personen: Stellung im Beruf - Wirtschafts(unter)ber. - Beruf
(Ber. KldB 2010)/Geschlecht/Höchster berufl. Abschl.
(ausf.)/Höchster Schulabschl./Religion (ausf.)",09.05.2011 - 09.05.2011
2000S-3122,"Personen: Stellung im Beruf - Alter/Erwerbsstatus
(ausführlich)/Religion/Staatsangehörigkeit
(Kontinente)/Wirtschaftszweige (Abschnitte) - Geschlecht",09.05.2011 - 09.05.2011
2000S-3123,"Personen: Stellung im Beruf - Erwerbsstatus (ausführlich) -
Höchster beruflicher Abschluss (ausführlich)/Religion
(ausführlich)/Staatsangehörigkeit (Kontinente)",09.05.2011 - 09.05.2011
2000S-3124,"Personen: Stellung im Beruf - Religion - Staatsangehörigkeit
(Ausgewählte Länder)",09.05.2011 - 09.05.2011
2000S-3125,"Personen: Stellung im Beruf - Religion (ausführlich) -
Staatsangehörigkeit (Kontinente)",09.05.2011 - 09.05.2011
2000S-3126,"Personen: Stellung im Beruf - Wirtschaftszweig (Abschnitte)
- Höchster beruflicher Abschluss (ausführlich)",09.05.2011 - 09.05.2011
2000S-3127,"Personen: Stellung im Beruf - Erwerbsstatus
(ausführlich)/Geschlecht/Religion (ausführlich) - Typ des
privaten Haushalts (nach Familien)",09.05.2011 - 09.05.2011
2000S-3128,"Personen: Stellung im Beruf - Alter
(Marktforschungsrelevante Altersgruppen)/Geschlecht - Typ
des privaten Haushalts (nach Kindern)",09.05.2011 - 09.05.2011
2000S-3129,"Personen: Stellung im Beruf - Geschlecht - Typ der
Kernfamilie (nach Lebensform)",09.05.2011 - 09.05.2011
2000S-3130,"Personen: Wirt.zweig Wirtschafts(unter)bereiche -
Familienstand (ausführlich) - Migrationshintergrund und
-erfahrung",09.05.2011 - 09.05.2011
2000S-3131,"Personen: Wirt.zweig Wirtschafts(unter)bereiche - Alter
(10er-Jahresgruppen)/Staatsangehörigkeit (Ausgewählte
Länder) - Geschlecht",09.05.2011 - 09.05.2011
2000S-3132,"Personen: Wirt.zweig Wirtschafts(unter)bereiche - Alter
(10er-Jahresgruppen) -  Staatsangehörigkeit (Ausgewählte
Länder)",09.05.2011 - 09.05.2011
2000S-3133,"Personen: Wirt.zweig Wirtschafts(unter)bereiche - Höchster
beruflicher Abschluss (ausführlich)/Höchster
Schulabschluss/Religion (ausführlich) - Geschlecht",09.05.2011 - 09.05.2011
2000S-3134,"Personen: Wirt.zweig Wirtschafts(unter)bereiche - Höchster
beruflicher Abschluss (ausführlich) - Höchster
Schulabschluss",09.05.2011 - 09.05.2011
2000S-3135,"Personen: Wirt.zweig Wirtschafts(unter)bereiche - Alter
(10er-Jahresgruppen)/Geschlecht/Staatsangehörigkeit
(Ausgew. Länder) - Typ des privaten Haushalts (Lebensform)",09.05.2011 - 09.05.2011
2000S-3136,"Personen: Wirt.zweig Wirtschafts(unter)bereiche - Höchster
beruflicher Abschluss (ausführlich)/Geschlecht - Typ der
Kernfamilie (nach Lebensform)",09.05.2011 - 09.05.2011
2000S-3137,"Personen: Wirtschaftszweige - Höchster beruflicher Abschluss
(ausführlich)/Religion (ausführlich)/Staatsangehörigkeit
(Gruppen) - Geschlecht",09.05.2011 - 09.05.2011
2000S-3138,"Personen: Wirtschaftszweige - Religion
(ausführlich)/Staatsangehörigkeit (Gruppen) - Höchster
beruflicher Abschluss (ausführlich)",09.05.2011 - 09.05.2011
2000S-3139,"Personen: Wirtschaftszweige - Religion (ausführlich) -
Staatsangehörigkeit (Gruppen)",09.05.2011 - 09.05.2011
2000S-3140,"Personen: Wirtschaftszweige - Baujahr (Jahrzehnte)/Fläche
der Wohnung (10 m²-Intervalle) - Art des Gebäudes",09.05.2011 - 09.05.2011
2000S-3141,"Personen: Wirtschaftszweige - Baujahr (Jahrzehnte) - Fläche
der Wohnung (10 m²-Intervalle)",09.05.2011 - 09.05.2011
2000S-3142,"Personen: Wirtschaftszweige - Höchster beruflicher Abschluss
- Art des Gebäudes/Baujahr (Jahrzehnte)/Fläche der Wohnung
(10 m²-Intervalle)",09.05.2011 - 09.05.2011
2000S-3143,"Personen: Wirtschaftszweige (Abschnitte) - Alter (11
Altersklassen)/Migrationshintergrund und -erfahrung -
Geschlecht",09.05.2011 - 09.05.2011
2000S-3144,"Personen: Wirtschaftszweige (Abschnitte) - Alter (11
Altersklassen) - Migrationshintergrund und -erfahrung",09.05.2011 - 09.05.2011
2000S-3145,"Personen: Wirtschaftszweige (Abschnitte) -
Familienstand/Religion (ausführlich) - Alter
(10er-Jahresgruppen)",09.05.2011 - 09.05.2011
2000S-3146,"Personen: Wirtschaftszweige (Abschnitte) - Familienstand
(ausführlich) - Religion (ausführlich)",09.05.2011 - 09.05.2011
2000S-3147,Personen: Wirtschaftszweig (Abschnitte) - Alter (10er-Jahresgruppen)/Familienstand/Höchster berufl. Abschluss (ausf.)/Religion (ausf.)/Staatangehörigkeit (Kontinente) - Geschlecht,09.05.2011 - 09.05.2011
2000S-3148,"Personen: Wirtschaftszweige (Abschnitte) - Alter (11
Altersklassen) - Staatangehörigkeit (Kontinente)",09.05.2011 - 09.05.2011
2000S-3149,"Personen: Wirtschaftszweige (Abschnitte) - Alter (11
Altersklassen)/Geschlecht/Staatangehörigkeit (Kontinente) -
Größe des privaten Haushalts",09.05.2011 - 09.05.2011
2000S-3150,"Personen: Wirtschaftszweige (Abschnitte) - Alter
(10er-Jahresgruppen)/Geschlecht - Typ des privaten Haushalts
(nach Lebensform)",09.05.2011 - 09.05.2011
2000S-3151,"Personen: Beruf (Hauptgruppen ISCO-08) -
Migrationshintergrund (Ausgewählte Länder) -
Geschlecht/Höchster beruflicher Abschluss (ausführlich)",09.05.2011 - 09.05.2011
2000S-3152,"Personen: Stellung im Beruf/Wirtschaftszweige (Abschnitte) -
Migrationshintergrund - Alter (11 Altersklassen)/Geschlecht",09.05.2011 - 09.05.2011
2000S-3153,"Personen: Wirt.zweig (Wirtschafts(unter)bereiche/Abschnitte)
- Migrationserfahrung (Zuzugsjahrzehnt) - Alter
(10er-Jahresgruppen)/Geschlecht",09.05.2011 - 09.05.2011
2000S-3154,"Personen: Wirt.zweig (Wirtschafts(unter)bereiche/Abschnitte)
- Migrationserfahrung (Zuzugsjahrzehnt) - Typ des privaten
Haushalts (nach Lebensform)",09.05.2011 - 09.05.2011
2000S-3155,"Personen: Migrationshintergrund (Ausgewählte Länder) - Alter
(10er-Jahresgruppen) - Geschlecht/Migrationshintergrund und
-erfahrung/Staatsangehörigkeit (Ausgewählte Länder)",09.05.2011 - 09.05.2011
2000S-3156,Personen: Migrationshintergrund (Ausgewählte Länder) - Alter (11 Altersklassen)/Familienstand - Migrationshintergrund und -erfahrung,09.05.2011 - 09.05.2011
2000S-3157,"Personen: Migrationshintergrund - Alter (11 Altersklassen) -
Erwerbsstatus/Familienstand (ausführl.)/Geschlecht/Religion
(ausführl.)/Staatsangehörigkeit (Ausgew. Länder)",09.05.2011 - 09.05.2011
2000S-3158,Personen: Migrationshintergrund - Erwerbsstatus/Familienstand (ausführlich)/Religion (ausführlich)/Staatsangehörigkeit (Ausgew. Länder) - Geschlecht,09.05.2011 - 09.05.2011
2000S-3159,"Personen: Migrationshintergrund (Ausgewählte Länder) -
Erwerbsstatus - Staatsangehörigkeit (Ausgewählte Länder)",09.05.2011 - 09.05.2011
2000S-3160,"Personen: Migrationshintergrund - Alter
(Marktforschungsrelevante Altersgruppen) -
Migrationshintergrund (Aufenthaltsdauer)",09.05.2011 - 09.05.2011
2000S-3161,Personen: Migrationshintergrund (Ausgew. Länder/Kontinente) - Alter (Marktforschungsrel. Altersgruppen)/Aufenthaltsdauer - Familienstand (ausf.)/Geschlecht,09.05.2011 - 09.05.2011
2000S-3162,"Personen: Migrationshintergrund (Ausgewählte Länder) - Alter
(5er-Jahresgruppen) - Geschlecht",09.05.2011 - 09.05.2011
2000S-3163,"Personen: Migrationshintergrund  - Alter (11
Altersklassen)/Geschlecht - Ausstattung der Wohnung",09.05.2011 - 09.05.2011
2000S-3164,"Personen: Migrationshintergrund  - Alter (11
Altersklassen)/Fläche der Wohnung (20 m²-Intervalle)/Räume -
Größe des privaten Haushalts",09.05.2011 - 09.05.2011
2000S-3165,"Personen: Migrationshintergrund  - Alter (11
Altersklassen)/Größe des privaten Haushalts - Typ des
privaten Haushalts (nach Familien)",09.05.2011 - 09.05.2011
2000S-3166,Personen: Migrationshintergrund (Ausgew. Länder) - Alter (Marktforschungsrel. Altersgruppen)/Aufenthaltsdauer/Geschlecht - Typ des privaten Haushalts (nach Familien),09.05.2011 - 09.05.2011
2000S-3167,"Personen: Migrationshintergrund (Ausgewählte Länder) -
Höchster beruflicher Abschluss (ausführlich) - Geschlecht",09.05.2011 - 09.05.2011
2000S-3168,"Personen: Migrationshintergrund (Aufenthaltsdauer) -
Migrationshintergrund und -erfahrung - Alter
(10er-Jahresgruppen)/Familienstand (ausführlich)",09.05.2011 - 09.05.2011
2000S-3169,"Personen: Migrationshintergrund (Aufenthaltsdauer) -
Geschlecht - Alter (Jahresschritte)",09.05.2011 - 09.05.2011
2000S-3170,"Personen: Migrationshintergrund (Aufenthaltsdauer) - Alter
(Marktforschungsrelevante Altersgruppen) - Familienstand
(ausführlich)/Geschlecht",09.05.2011 - 09.05.2011
2000S-3171,"Personen: Migrationshintergrund (Aufenthaltsdauer) -
Geschlecht - Familienstand (ausführlich)",09.05.2011 - 09.05.2011
2000S-3172,"Personen: Migrationshintergrund (Aufenthaltsdauer) - Alter
(Marktforschungsrelevante Altersgruppen)/Geschlecht - Typ
des privaten Haushalts (nach Familien)",09.05.2011 - 09.05.2011
2000S-3173,"Personen: Migrationshintergrund (Länder) - Alter
(Jahresschritte) - Geschlecht",09.05.2011 - 09.05.2011
2000S-3174,"Personen: Migrationshintergrund (Länder) -
Migrationserfahrung (Zuzugsjahr) - Geschlecht",09.05.2011 - 09.05.2011
2000S-3175,"Personen: Migrationshintergrund (Länder) -
Migrationshintergrund und -erfahrung - Eigentumsverhältnisse
der Wohnung",09.05.2011 - 09.05.2011
2000S-3176,"Personen: Migrationserfahrung (Zuzugsjahrzehnt) - Alter
(10er-Jahresgruppen)/Staatsangehörigkeit (Ausgewählte
Länder) - Geschlecht",09.05.2011 - 09.05.2011
2000S-3177,"Personen: Migrationserfahrung (Zuzugsjahrzehnt) -
Migrationshintergrund und -erfahrung - Alter
(10er-Jahresgruppen)/Familienstand (ausführlich)",09.05.2011 - 09.05.2011
2000S-3178,"Personen: Migrationserfahrung (Zuzugsjahrzehnt) - Alter
(10er-Jahresgruppen)/Geschlecht - Typ des privaten Haushalts
(nach Lebensform)",09.05.2011 - 09.05.2011
2000S-3179,Schüler: Schulform - Klassenstufen - Geschlecht,09.05.2011 - 09.05.2011
2000S-3180,"Schüler: Schulform - Klassenstufen/Geschlecht -
Migrationshintergrund und -erfahrung",09.05.2011 - 09.05.2011
2000S-3181,"Schüler: Klassenstufen - Geschlecht - Migrationshintergrund
und -erfahrung",09.05.2011 - 09.05.2011
2000S-3182,"Schüler: Migrationshintergrund (Aufenthaltsdauer) -
Schulform - Klassenstufen",09.05.2011 - 09.05.2011
2000S-3183,"Schüler: Migrationshintergrund (Aufenthaltsdauer) -
Schulform/Klassenstufen - Geschlecht",09.05.2011 - 09.05.2011
2000S-3184,"Schüler: Migrationshintergrund (Ausgewählte Länder) - Alter
(Infrastrukturrelevante Altersgruppen) - Schulform",09.05.2011 - 09.05.2011
2000S-4001,"Personen: Erwerbsstatus (ausführlich) - Familienstand
(ausführlich) - Alter (5er-Jahresgruppen) -
Geschlecht/Religion (ausführlich)",09.05.2011 - 09.05.2011
2000S-4002,Personen: Erwerbsstatus (ausführlich) - Religion (ausführlich) - Alter (5er-Jahresgruppen)/Staatsangehörigkeit/Familienstand (ausführlich) - Geschlecht,09.05.2011 - 09.05.2011
2000S-4003,"Personen: Erwerbsstatus (ausführlich) - Religion
(ausführlich) - Alter (10er-Jahresgruppen) -
Migrationshintergrund",09.05.2011 - 09.05.2011
2000S-4004,"Personen: Erwerbsstatus (ausführlich) - Religion
(ausführlich) - Geschlecht - Typ des privaten Haushalts
(nach Familien)",09.05.2011 - 09.05.2011
2000S-4005,"Personen: Erwerbsstatus (ausführlich) - Religion
(ausführlich) - Familienstand (ausführlich) - Größe der
Kernfamilie",09.05.2011 - 09.05.2011
2000S-4006,"Personen: Erwerbsstatus (ausführlich) - Familienstand
(ausführlich)/Religion (ausführlich) - Geschlecht - Größe
der Kernfamilie",09.05.2011 - 09.05.2011
2000S-4007,"Personen: Erwerbsstatus (ausführlich) - Religion
(ausführlich) - Geschlecht - Typ der Kernfamilie (nach
Lebensform)",09.05.2011 - 09.05.2011
2000S-4008,"Personen: Erwerbsstatus (ausführlich) - Religion
(ausführlich) - Migrationshintergrund - Typ der Kernfamilie
(nach Familien)",09.05.2011 - 09.05.2011
2000S-4009,"Personen: Migrationshintergrund - Alter (11 Altersklassen) -
Staatsangehörigkeit (Kontinente/Gruppen) - Geschlecht",09.05.2011 - 09.05.2011
2000S-4010,"Personen: Migrationshintergrund - Familienstand
(ausführlich) - Alter (5er-Jahresgruppen) - Geschlecht",09.05.2011 - 09.05.2011
2000S-4011,"Personen: Migrationshintergrund - Alter (11 Altersklassen) -
Größe des privaten Haushalts - Typ des privaten Haushalts
(nach Familien)",09.05.2011 - 09.05.2011
2000S-4012,"Personen: Migrationshintergrund - Familienstand
(ausführlich) - Alter (5er-Jahresgruppen) - Typ des privaten
Haushalts (nach Familien)",09.05.2011 - 09.05.2011
2000S-4013,"Personen: Migrationshintergrund - Familienstand
(ausführlich)/Alter (5er-Jahresgruppen) - Geschlecht - Typ
des privaten Haushalts (nach Familien)",09.05.2011 - 09.05.2011
2000S-4014,"Personen: Migrationshintergrund - Familienstand
(ausführlich)/Alter (5er-Jahresgruppen) - Geschlecht - Typ
der Kernfamilie (nach Lebensform)",09.05.2011 - 09.05.2011
2000S-4015,"Personen: Migrationshintergrund - Familienstand
(ausführlich) - Alter (5er-Jahresgruppen) - Typ der
Kernfamilie (nach Lebensform)",09.05.2011 - 09.05.2011
2000S-4016,Personen: Migrationshintergrund und -erfahrung - Erwerbsstatus/Familienstand (ausführlich)/Religion (ausführlich)/Staatsangehörigkeit (Ausgewählte Länder) - Alter - Geschlecht,09.05.2011 - 09.05.2011
2000S-4017,"Personen: Migrationshintergrund und -erfahrung -
Familienstand (ausführlich) - Religion (ausführlich) -
Staatsangehörigkeit (Ausgewählte Länder)",09.05.2011 - 09.05.2011
2000S-4018,"Personen: Migrationshintergrund und -erfahrung -
Familienstand (ausführlich) - Alter (10er-Jahresgruppen) -
Geschlecht",09.05.2011 - 09.05.2011
2000S-4019,"Personen: Migrationshintergrund und -erfahrung - Alter (11
Altersklassen) - Geschlecht - Art der
Wohnungsnutzung/Ausstattung der Wohnung/Gebäudetyp (Größe)",09.05.2011 - 09.05.2011
2000S-4020,"Personen: Migrationshintergrund und -erfahrung - Alter (11
Altersklassen) - Erwerbsstatus - Gebäudetyp (Größe)",09.05.2011 - 09.05.2011
2000S-4021,"Personen: Migrationshintergrund und -erfahrung - Alter (11
Altersklassen) - Größe des privaten Haushalts - Typ des
privaten Haushalts (Familien/Lebensform)",09.05.2011 - 09.05.2011
2000S-4022,"Personen: Migrationshintergrund und -erfahrung - Baujahr
(Jahrzehnte) - Eigentumsform des Gebäudes - Gebäudetyp
(Bauweise)",09.05.2011 - 09.05.2011
2000S-4023,"Personen: Migrationshintergrund und -erfahrung - Baujahr
(Jahrzehnte) - Eigentumsform des Gebäudes/Gebäudetyp
(Bauweise) - Wohnungen im Gebäude",09.05.2011 - 09.05.2011
2000S-4024,"Personen: Migrationshintergrund und -erfahrung - Baujahr
(Jahrzehnte) - Wohnungen im Gebäude (3 Klassen) - Art des
Gebäudes",09.05.2011 - 09.05.2011
2000S-4025,"Personen: Migrationshintergrund und -erfahrung -
Eigentumsform des Gebäudes - Gebäudetyp (Bauweise) -
Wohnungen im Gebäude",09.05.2011 - 09.05.2011
2000S-4026,Personen: Religion (ausführlich) - Familienstand (ausführlich) - Alter (10er-Jahresgruppe/5er-Jahresgruppen/Marktforschungsrelevant e Altersgruppen) - Geschlecht,09.05.2011 - 09.05.2011
2000S-4027,"Personen: Religion (ausführlich) - Alter (5er-Jahresgruppen)
- Geschlecht - Typ der Kernfamilie (nach Lebensform)",09.05.2011 - 09.05.2011
2000S-4028,"Personen: Religion (ausführlich) - Familienstand
(ausführlich) - Alter (5er-Jahresgruppen) - Typ der
Kernfamilie (nach Lebensform)",09.05.2011 - 09.05.2011
2000S-4029,"Personen: Religion (ausführlich) - Familienstand
(ausführlich) - Geschlecht - Typ der Kernfamilie (nach
Lebensform)/Größe der Kernfamilie",09.05.2011 - 09.05.2011
2000S-4030,"Personen: Höchster beruflicher Abschluss - Höchster
Schulabschluss - Erwerbsstatus (ausführlich)/Alter
(5er-Jahresgruppen) - Geschlecht",09.05.2011 - 09.05.2011
2000S-4031,"Personen: Höchster beruflicher Abschluss - Höchster
Schulabschluss/Geschlecht - Erwerbsstatus (ausführlich) -
Alter (5er-Jahresgruppen)",09.05.2011 - 09.05.2011
2000S-4032,"Personen: Höchster beruflicher Abschluss - Erwerbsstatus
(ausführlich)/Migrationshintergrund - Alter
(10er-Jahresgruppen) - Religion (ausführlich)",09.05.2011 - 09.05.2011
2000S-4033,"Personen: Höchster beruflicher Abschluss - Erwerbsstatus
(ausführlich) - Alter (10er-Jahresgruppen)/Religion
(ausführlich) - Migrationshintergrund",09.05.2011 - 09.05.2011
2000S-4034,"Personen: Höchster beruflicher Abschluss - Baujahr
(Jahrzehnte) - Art des Gebäudes - Fläche der Wohnung (10
m²-Intervalle)",09.05.2011 - 09.05.2011
2000S-4035,"Personen: Höchster beruflicher Abschluss - Erwerbsstatus
(ausführlich) - Religion (ausführlich)/Migrationshintergrund
- Typ der Kernfamilie (nach Familien)",09.05.2011 - 09.05.2011
2000S-4036,"Personen: Höchster beruflicher Abschluss -
Migrationshintergrund - Religion (ausführlich) - Typ der
Kernfamilie (nach Familien)",09.05.2011 - 09.05.2011
2000S-4037,Personen: Höchster beruflicher Abschluss (ausführlich)/Höchster Schulabschluss - Erwerbsstatus (ausführlich) - Alter (5er-Jahresgruppen)/Religion (ausführlich) - Geschlecht,09.05.2011 - 09.05.2011
2000S-4038,Personen: Höchster beruflicher Abschluss (ausführlich) - Erwerbsstatus (ausführlich) - Familienstand (ausführlich)/Staatsangehörigkeit (Ausgewählte Länder) - Geschlecht/Religion,09.05.2011 - 09.05.2011
2000S-4039,"Personen: Höchster beruflicher Abschluss (ausführlich) -
Familienstand - Alter (5er-Jahresgruppen) - Geschlecht",09.05.2011 - 09.05.2011
2000S-4040,"Personen: Höchster Schulabschluss/Höchster beruflicher
Abschluss (ausführlich) - Familienstand (ausführlich) -
Religion - Staatsangehörigkeit (Gruppen)",09.05.2011 - 09.05.2011
2000S-4041,"Personen: Höchster Schulabschluss/Höchster beruflicher
Abschluss (ausführlich) - Familienstand (ausführlich) -
Religion (ausführlich) - Geschlecht",09.05.2011 - 09.05.2011
2000S-4042,"Personen: Höchster beruflicher Abschluss (ausführlich) -
Höchster Schulabschluss - Alter/Erwerbsstatus
(ausf.)/Familienstand (ausf.)/Religion (ausf.) - Geschlecht",09.05.2011 - 09.05.2011
2000S-4043,Personen: Höchster beruflicher Abschluss (ausführlich) - Höchster Schulabschluss - Familienstand (ausführlich) - Religion/Religion (ausführlich)/Staatsangehörigkeit (Gruppen),09.05.2011 - 09.05.2011
2000S-4044,"Personen: Höchster beruflicher Abschluss (ausführlich) -
Höchster Schulabschluss - Erwerbsstatus (ausführlich) -
Religion (ausführlich)",09.05.2011 - 09.05.2011
2000S-4045,"Personen: Höchster beruflicher Abschluss (ausführlich) -
Höchster Schulabschluss - Religion - Staatsangehörigkeit
(Gruppen)",09.05.2011 - 09.05.2011
2000S-4046,"Personen: Höchster beruflicher Abschluss (ausführlich) -
Religion (ausführlich) - Staatsangehörigkeit (Ausgewählte
Länder/Gruppen) - Geschlecht",09.05.2011 - 09.05.2011
2000S-4047,"Personen: Höchster beruflicher Abschluss (ausführlich) -
Alter (5er-Jahresgruppen)/Familienstand - Geschlecht - Typ
des privaten Haushalts (nach Lebensform)",09.05.2011 - 09.05.2011
2000S-4048,"Personen: Höchster beruflicher Abschluss (ausführlich) -
Familienstand - Alter (5er-Jahresgruppen) - Typ des privaten
Haushalts (nach Lebensform)",09.05.2011 - 09.05.2011
2000S-4049,"Personen: Höchster beruflicher Abschluss (ausführlich) -
Religion (ausführlich)/Erwerbsstatus (ausführlich) -
Geschlecht - Typ der Kernfamilie (nach Lebensform)",09.05.2011 - 09.05.2011
2000S-4050,"Personen: Höchster beruflicher Abschluss (ausführlich) -
Erwerbsstatus (ausführlich) - Religion (ausführlich) - Typ
der Kernfamilie (nach Lebensform)",09.05.2011 - 09.05.2011
2000S-4051,"Personen: Höchster Schulabschluss - Alter
(10er-Jahresgruppen)/Familienstand (ausführlich) -
Geschlecht - Migrationshintergrund und -erfahrung",09.05.2011 - 09.05.2011
2000S-4052,"Personen: Höchster Schulabschluss - Familienstand
(ausführlich) - Alter (10er-Jahresgruppen) -
Geschlecht/Migrationshintergrund und -erfahrung",09.05.2011 - 09.05.2011
2000S-4053,"Personen: Art der Einpendler - Höchster beruflicher
Abschluss (ausführlich) - Alter (11 Altersklassen) -
Geschlecht",09.05.2011 - 09.05.2011
2000S-4054,"Personen: Art der Einpendler - Höchster beruflicher
Abschluss (ausführlich) - Religion (ausführlich) -
Migrationshintergrund und -erfahrung",09.05.2011 - 09.05.2011
2000S-4055,"Personen: Art der Einpendler - Religion (ausführlich) -
Familienstand (ausführlich) - Geschlecht",09.05.2011 - 09.05.2011
2000S-4056,"Personen: Art der Einpendler - Beruf (Bereiche KldB 2010) -
Alter (10er-Jahresgruppen)/Wirt.zweig
Wirtschafts(unter)bereiche - Geschlecht",09.05.2011 - 09.05.2011
2000S-4057,"Personen: Art der Einpendler - Wirt.zweig
Wirtschafts(unter)bereiche - Beruf (Bereiche KldB
2010)/Geschlecht - Alter (10er-Jahresgruppen)",09.05.2011 - 09.05.2011
2000S-4058,"Personen: Art der Einpendler - Stellung im Beruf - Höchster
beruflicher Abschluss (ausführlich)/Wirtschaftszweig
(Abschnitte) - Geschlecht",09.05.2011 - 09.05.2011
2000S-4059,"Personen: Art der Einpendler - Höchster beruflicher
Abschluss (ausführlich) - Wirtschaftszweig (Abschnitte) -
Stellung im Beruf/Geschlecht",09.05.2011 - 09.05.2011
2000S-4060,"Personen: Art der Auspendler - Höchster beruflicher
Abschluss (ausführlich) - Alter (11 Altersklassen) -
Geschlecht",09.05.2011 - 09.05.2011
2000S-4061,"Personen: Art der Auspendler - Höchster beruflicher
Abschluss (ausführlich) - Religion (ausführlich) -
Migrationshintergrund und -erfahrung",09.05.2011 - 09.05.2011
2000S-4062,"Personen: Art der Auspendler - Religion (ausführlich) -
Familienstand (ausführlich) - Geschlecht",09.05.2011 - 09.05.2011
2000S-4063,"Personen: Art der Auspendler - Beruf (Bereiche KldB 2010) -
Alter (10er-Jahresgruppen) - Wirt.zweig
Wirtschafts(unter)bereiche/Geschlecht",09.05.2011 - 09.05.2011
2000S-4064,"Personen: Art der Auspendler - Beruf (Bereiche KldB
2010)/Alter (10er-Jahresgruppen) - Wirt.zweig
Wirtschafts(unter)bereiche - Geschlecht",09.05.2011 - 09.05.2011
2000S-4065,"Personen: Art der Auspendler - Stellung im Beruf - Höchster
beruflicher Abschluss (ausführlich)/Wirtschaftszweige
(Abschnitte) - Geschlecht",09.05.2011 - 09.05.2011
2000S-4066,"Personen: Art der Auspendler - Höchster beruflicher
Abschluss (ausführlich) - Wirtschaftszweige (Abschnitte) -
Stellung im Beruf/Geschlecht",09.05.2011 - 09.05.2011
2000S-4067,"Personen: Beruf (Bereiche KldB 2010) - Stellung im Beruf -
Höchster beruflicher Abschluss (ausführlich)/Höchster
Schulabschluss/Religion (ausführlich) - Geschlecht",09.05.2011 - 09.05.2011
2000S-4068,Personen: Beruf (KldB 2010) - Stellung im Beruf - Wirt.zweig (Unter)bereiche - Geschlecht/Höchster Schulabschluss/Höchster berufl. Abschluss (ausf.)/Religion (ausf.),09.05.2011 - 09.05.2011
2000S-4069,"Personen: Beruf (KldB 2010) - Wirt.zweig (Unter)bereiche -
Alter (10er-Jahresgruppen)/Höchster berufl. Abschluss
(ausf.)/Höchster Schulabsch./Religion (ausf.) - Geschlecht",09.05.2011 - 09.05.2011
2000S-4070,"Personen: Beruf (Bereiche KldB 2010) - Höchster beruflicher
Abschluss (ausführlich) - Höchster Schulabschluss -
Wirt.zweig Wirtschafts(unter)bereiche/Geschlecht",09.05.2011 - 09.05.2011
2000S-4071,"Personen: Beruf (Bereiche KldB 2010) - Alter
(10er-Jahresgruppen) - Geschlecht - Typ des privaten
Haushalts (nach Lebensform)",09.05.2011 - 09.05.2011
2000S-4072,"Personen: Beruf (Bereiche KldB 2010) - Wirt.zweig
(Unter)bereiche - Alter (10er-Jahresgruppen)/Geschlecht -
Typ des privaten Haushalts (Lebensform)",09.05.2011 - 09.05.2011
